4.0	1283 700 2156 385 875 820 802 380 541 1690 419 504 2069 820 380 1787 469 419 2139	1283 504 382 385 2003 1631 380 541 1283 1091
4.7	1283 572 820 802 256 380 1294 1065 419 1118	1283 572 820 802 256 380 1294 1065 419 850
3.3	1283 256 380 1294 1065 419 130 1118	1283 572 820 802 664 380 1294 1065 419 1118
3.6	1283 572 820 802 256 380 1294 1065 419 1118	1283 256 380 1294 385 419 130 1131
4.8	1283 1869 839 411 380 757 1126 419 1826	1283 1869 839 367 380 757 1126 419 1826
3.7	1096 380 989 1869 839 367 757 1126 419 1826	1283 1869 839 367 380 757 1126 419 1826
3.8	1283 186 620 1110 1283 1628 380 737 2046 419 1826	1283 186 620 1110 1283 1628 380 2046 419 1826
4.1	1283 1747 620 1110 1283 1628 380 2046 419 1826	1283 1869 839 367 380 757 1126 419 1826
4.9	1283 1747 620 385 419 43 1584 380 126 1669 419 612	419 1747 620 385 419 43 1584 380 126 1669 419 612
3.9	419 1747 620 385 419 43 1584 380 737 126 1669 419 612	419 1747 620 385 419 43 1584 380 126 1669 419 612
5.0	1283 1747 620 380 1698 1669 1283 723 2171	1283 1747 620 380 126 1669 1283 723 2171
3.5	1283 1747 749 380 126 1669 1283 723 2171	1283 1747 620 380 126 1669 1283 723 2171
4.0	419 1747 620 385 419 43 1584 380 126 1669 419 612	1283 1747 620 380 1698 1669 1283 723 2171
3.3	1283 1747 620 380 126 1669 1283 723 2171	419 1747 620 385 419 43 1584 380 737 126 1669 419 612
3.5	1237 461 1497 1733 280 1814 820 1614 820 863 374 1283 1147	1237 461 1497 1733 2053 1814 820 1614 820 863 374 1283 1147
4.2	1237 461 1497 1180 1110 1600 1814 820 1614	1237 461 1497 863 1110 1600 1814 820 1614
4.3	1237 461 1497 1733 280 1814 820 1614 820 863 374 1283 1147	1237 461 1497 863 1110 1600 1814 820 280 1614
4.5	1283 1747 749 380 1180 385 1283 1319	1283 1747 749 380 1180 385 2237 1974
3.9	1283 1747 620 380 275 1283 43 1438 1016 1677 1283 875 820 2 1016 663 820 440 43 1016 427 1065 1093 512	1283 1747 749 380 275 1283 43 1438 1016 1677 1283 875 820 2 1016 663 820 440 43 2237 427 1065 1093 512
4.2	1283 186 749 380 275 1283 43 1438 1016 1677 1283 875 820 2 1016 663 820 440 43 2237 427 1065 419 512	1283 1747 749 380 1180 385 2237 1974
2.9	1283 1747 620 380 275 1283 43 1438 1016 1677 1283 875 820 2 1016 663 820 440 43 1016 427 1065 1093 512	1283 1747 749 380 1180 385 2237 1974
4.5	1283 256 380 981 1065 1283 513 1078	1283 256 380 981 1065 1283 513 61
3.5	1283 256 380 981 1065 1283 2104 61	1283 256 380 981 1065 1283 513 61
3.4	1283 572 256 380 981 893 1283 513 1835	1283 802 256 380 981 893 1283 513 1835
4.5	1283 572 256 380 981 893 1283 513 61	1283 256 380 981 1065 1283 513 61
4.3	1283 802 256 380 981 893 1283 513 1835	1283 256 380 981 1065 1283 513 61
3.4	1283 256 380 981 1065 1283 2104 61	1283 572 256 380 981 893 1283 513 1835
4.0	1283 572 256 380 981 893 1283 513 1835	1283 256 380 981 1065 1283 513 61
4.3	1237 1685 385 802 192 820 1943 573 1974 1497 1523 1065 1283 693	1237 1165 385 802 192 820 1943 573 1974 1497 1523 1065 1283 693
3.9	1237 1685 1497 1933 1644 939 1065 1283 130 693	1237 1685 1497 1933 1644 939 1065 1283 43 693
3.8	1237 64 1497 1933 1644 939 1065 1283 43 693	1237 1165 385 802 192 820 1943 573 1974 1497 1523 1065 1283 693
3.4	1237 1685 1497 1933 1644 939 1065 1283 43 693	1237 1685 385 802 192 820 1943 573 1974 1497 1523 1065 1283 693
4.5	1283 875 820 802 256 380 1294 1110 1283 1060 1288	1283 875 820 802 256 380 1294 1110 1283 1060 2139
3.6	1283 875 820 802 256 380 1294 1110 1283 2293 385 1283 572 1131	1283 875 820 802 256 380 1294 1110 1283 1060 1288
4.3	1283 875 820 802 256 380 1294 1110 1283 1839 1288 385 1283 572 1131	1283 875 820 802 256 380 1294 1110 1283 1060 1288
4.9	1283 1747 620 385 1283 966 380 2043 1283 15 1065 419 1078	1283 15 380 2114 1065 419 1078 1663 1283 1747 620 385 1283 966
3.5	1283 1747 620 385 1283 966 380 2043 1283 15 1065 419 850	1283 1747 620 385 1283 966 380 2043 1283 15 1065 419 1078
4.8	419 186 620 380 2043 1283 32 385 1283 1770	1283 32 380 999 2114 1663 419 186 620 385 1283 1770
3.6	419 186 620 380 2043 1283 32 385 1283 1770	419 186 749 380 2043 1283 32 385 1283 1770
3.6	1283 32 380 999 2114 1663 419 186 620 385 1283 1770	1283 1747 620 385 1283 966 380 2043 1283 15 1065 419 1078
3.0	1283 1747 620 385 1283 966 380 2043 1283 15 1065 419 1078	419 186 749 380 2043 1283 32 385 1283 1770
3.4	1283 1179 380 999 648 1110 572 365 820 1283 2216 460 380 385 419 446	1283 2276 1179 380 999 1911 385 313
4.0	1283 2276 1179 380 999 648 1110 572 365 820 1283 247 380 385 419 446	1283 2276 1179 380 999 1911 385 313
3.8	1283 2276 1179 380 999 1911 385 313	1283 2276 1179 380 999 648 1110 1283 572 365 820 1283 2216 460 380 385 419 446
4.6	1237 1685 820 1283 700 1497 1294 335 1126 1124 1672	1237 64 820 1283 700 1497 1294 335 1126 1124 1672
3.7	1237 64 820 1283 700 1497 1294 335 1126 1124 1672	1237 64 820 1283 1179 1497 1294 335 1126 1124 1672
3.8	1283 1228 380 737 2004 1865 1126 1283 1028 115	1283 1228 380 2004 1865 1126 419 1028 115
3.6	1283 2243 1641 380 126 1065 419 848 1070 1283 1259 1641	1283 2243 1641 380 1180 1065 419 848 1070 1283 1259 1641
4.5	1642 727 1497 2087 1283 151	1642 727 1497 359
3.8	1642 727 1497 2087 1283 151	1642 727 1497 1420
2.9	1642 727 1497 2087 1283 151	1283 2243 1641 380 1180 1065 419 848 1070 1283 700
3.5	1283 2243 1641 380 1180 1065 419 848 1070 1283 1259 1641	1642 727 1497 2087 1283 151
4.8	1283 725 1070 461 380 541 600 820 1161 1126 419 1826	600 1497 999 1297 1663 461 1161 1126 419 1826
4.5	395 1747 461 1497 675 469 1283 425 820 541 654	395 1747 461 1497 675 469 1283 425 820 541 600
3.3	395 1747 461 1497 675 469 1283 425 820 541 654	395 458 461 1497 675 469 1283 425 820 541 654
3.3	395 1747 461 1497 675 469 1283 425 820 541 654	1283 725 1070 461 380 541 1311 820 1161 1126 419 1826
4.6	1283 749 1110 1943 2201 820 1943 73 380 1302	1283 749 1110 1943 2201 820 1943 73 380 385 2003 972
3.4	1283 749 1110 1943 2201 820 1943 73 380 385 2003 972	419 749 440 1943 2201 820 73 395 829 385 1283 2258 820 1283 2129 1065 419 1643
3.8	1283 1179 385 43 440 1283 2 2139 385 419 2221	1283 1179 385 43 440 1283 2 2139 385 419 405
4.4	419 749 385 43 380 1892 419 1222 232 1110 1283 1167 1065 419 2093	419 749 385 43 380 1892 419 382 1110 1283 1167 1065 419 2093
2.7	419 749 385 43 380 1892 419 1222 232 1110 1283 1167 1065 419 2093	1283 700 385 43 440 1283 2 2139 385 419 2221
4.2	419 1747 700 380 737 742 985	419 1747 700 380 742 985
4.9	1283 700 385 1283 471 441 380 985 1283 1221 2095 1110 1496 1920	1283 1221 2095 380 68 1663 1283 700 385 1283 471 441 1110 1496 1920
3.6	1283 700 385 1283 471 441 380 737 985 1283 1221 2095 1110 1496 1920	1283 700 385 1283 471 441 380 985 1283 1221 2095 1110 1496 1920
4.2	1283 1221 2095 380 68 1663 1283 700 385 1283 471 441 1110 1496 1920	419 1747 700 380 742 985
2.8	1283 700 385 1283 471 441 380 737 985 1283 1221 2095 1110 1496 1920	419 1747 700 380 742 985
3.3	1283 700 385 1283 471 441 380 985 1283 1221 2095 1110 1496 1920	419 1747 700 380 737 742 985
3.7	1283 700 385 1283 471 441 380 985 1283 1221 2095 1110 1496 1920	419 1747 700 380 742 985
4.5	1283 1415 1179 380 1180 1065 419 930 1070 1283 2 1827 820 1237 461 1497 520	1283 1179 1110 1415 2201 380 1180 1065 419 930 1070 1283 2 1827 820 1237 461 1497 520
2.5	1237 461 1497 176 1283 1069 820 1283 1024 380 1180 1065 419 206 1070 381	1283 1415 1179 380 1180 1065 419 930 1070 1283 2 1827 820 1237 461 1497 911
3.4	1283 1187 572 664 380 126 136 1283 1943 1960	1283 1187 572 256 380 126 136 1283 1943 1960
4.1	1283 572 820 802 256 380 126 136 1283 1943 2 820 802 1960	1283 572 820 802 256 380 2092 16 1283 1943 2 820 802 1960
3.1	1283 572 820 802 256 380 2092 16 1283 1943 2 820 802 1960	1283 1187 572 256 380 126 136 1283 1943 1960
2.8	1283 572 820 802 256 380 126 136 1283 1943 2 820 802 1960	1283 1187 572 664 380 126 136 1283 1943 1960
4.0	1283 572 820 802 256 380 126 136 1283 1943 2 820 802 1960	1283 1187 572 256 380 126 136 1283 1943 1960
3.6	1283 2 256 380 1763 612 1821 419 1357	1283 2 256 380 737 1763 612 1821 419 1357
4.3	419 2 256 380 1763 612 1821 1283 993	1283 2 256 380 737 1763 612 1821 419 1357
3.9	419 2 256 380 1763 612 1821 1283 753	1283 2 256 380 1763 612 1821 419 1357
3.8	1283 2 256 380 1763 612 1821 419 1357	419 2 256 380 1763 612 1821 1283 993
4.8	1694 820 1165 1819 820 1294 385 1921 1070 454 374 1283 25 1094	1694 820 1165 1819 820 1294 385 1921 1070 1283 870 374 1283 25 1094
3.6	1694 820 1165 1497 1819 820 1294 385 1921 1070 454 374 1283 1720 1094	1694 820 1165 1819 820 1294 385 1921 1070 454 374 1283 25 1094
5.0	419 1694 820 1165 1497 999 1706 374 1124 1455 1038 1875	419 1694 820 1165 1497 999 1511 374 1124 1455 1038 1875
2.8	1694 820 1165 1819 820 1294 385 1921 1070 454 374 1283 25 1094	419 1694 820 1165 1497 999 1706 374 1124 1455 1038 1875
2.9	419 1694 820 1165 1497 737 1511 374 1124 1455 1038 1875	1694 820 1165 1819 820 1294 385 1921 1070 454 374 1283 25 1094
2.8	419 1694 820 1165 1497 999 1511 374 1124 1455 1038 1875	1694 820 1165 1819 820 1294 385 1921 1070 1283 870 374 1283 25 1094
4.4	1283 1400 1110 1283 802 1269 380 757 497	1283 1400 1110 1283 802 2246 380 757 497
3.5	1283 1400 1110 1283 875 2246 380 757 497	1283 1400 1110 1283 802 2246 380 757 497
4.5	1283 1179 380 757 497 820 380 275 1283 284 1269	1283 1179 380 757 497 820 380 275 1283 284 2246
3.8	1283 1400 1110 1283 875 2246 380 757 497	1283 1179 380 757 497 820 380 275 1283 284 2246
4.2	1283 749 440 875 820 1910 11 1065 419 1830	1283 749 440 1218 11 1065 419 1830
3.8	1096 380 989 749 1110 875 820 1910 11 1065 419 1830	1283 749 440 875 820 1910 11 1065 419 1830
2.6	1096 380 989 749 1110 875 820 1910 11 1065 419 1830	1283 749 380 1819 385 1283 725 820 380 275 1283 875 1584 820 680 286
2.3	1283 749 440 875 820 1910 11 1065 419 1830	1283 749 380 1819 615 820 320 1283 875 1584 820 680 286
2.0	1283 749 380 1819 385 1283 725 820 380 275 1283 875 1584 820 680 286	1283 749 440 875 820 1910 11 1065 419 1830
4.7	1237 1187 210 1497 886 385 1283 672 1131	1237 1187 210 1497 886 385 1283 1131
4.8	1237 210 1497 981 893 1862 1118	1237 1845 1497 981 893 1862 1118
3.9	1237 1187 210 1497 886 385 1283 1131	1237 210 1497 981 893 1862 1118
3.8	1237 210 1497 981 893 1862 1118	1237 1187 210 1497 886 385 1283 672 1131
3.7	1283 802 256 380 981 915 1283 1221 81	1283 875 256 380 981 915 1283 1221 81
4.3	1283 875 256 380 863 616 1221 2066	1283 875 256 380 1594 616 1221 2066
4.3	1283 875 256 380 981 915 1283 1221 81	1283 875 256 380 1594 616 1221 2066
3.0	1283 875 256 380 863 616 1221 2066	1283 802 256 380 981 915 1283 1221 81
4.4	1642 1747 1347 584 1497 2230 1283 1347 15 1690 1283 1938 1341	1642 1747 584 1497 2230 1283 1347 15 1690 1283 1938 1341
4.0	1642 1747 1347 584 1497 2230 1283 1347 15 1690 1283 1938 1341	1642 458 1347 584 1497 2230 1283 1347 15 1690 1283 1938 1341
4.0	1283 1747 700 380 1797 1283 1160 15 1690 1283 1347 1341	1642 1747 584 1497 2230 1283 1347 15 1690 1283 1938 1341
3.3	1283 1747 700 380 1797 1283 1160 15 1690 1283 1347 1341	1642 458 1347 584 1497 2230 1283 1347 15 1690 1283 1938 1341
2.9	1642 1747 1347 584 1497 2230 1283 1347 15 1690 1283 1938 1341	1283 1747 700 380 1797 1283 1160 15 497 1283 1347 1341
3.2	1283 1747 700 820 1283 1179 1497 2043 2031 1065 419 2279 374 419 416	1283 962 1417 700 820 1179 1497 2043 2031 497 1283 1078 141 419 612
5.0	1726 820 763 1497 1594 893 1283 1020 2041 385 1283 1626 793	1726 820 763 1497 1594 893 1283 1020 2041 385 419 1626 793
3.8	1642 461 820 1120 1497 1065 1283 1285 39	1726 820 763 1497 1594 893 1283 1020 2041 385 419 1626 793
3.9	1726 820 763 1497 1594 893 1283 1020 2041 385 1283 1190 793	1642 461 820 1120 1497 1065 1283 1285 39
2.6	1642 461 820 1120 1497 1065 1283 2123 1545 39	1726 820 763 1497 1594 893 1283 1020 2041 385 1283 1626 793
4.2	1237 572 820 802 210 1497 2155 1065 1283 672 1094 385 1921 1070 1283 223	1237 572 820 802 210 1497 2155 1065 1283 672 1094 1389 1283 223
3.7	1237 210 1497 1294 520	1237 210 1497 1294 911
2.8	1237 210 1497 1294 520	1237 572 820 802 210 1497 2155 1065 1283 672 1094 385 1921 1070 1283 223
3.8	1237 572 820 802 210 1497 2155 1065 1283 672 1094 385 1921 1070 1283 1277	1237 210 1497 1294 911
2.9	1283 1306 382 380 1180 1065 419 1131 820 380 1763 612	1283 1306 382 380 1180 1065 419 1131 820 380 1763 354
4.8	1283 700 380 1180 1065 419 1118 820 1763 1821 1283 612 993	1283 700 380 1180 1065 419 850 820 1763 1821 1283 612 993
4.0	1283 700 380 1180 1065 419 1118 820 1763 1821 1283 612 993	1283 1179 380 1180 1065 419 1118 820 380 1763 1821 1283 612 993
3.3	1283 1306 382 380 1180 1065 419 1131 820 380 1763 612	1283 1179 380 1180 1065 419 1118 820 380 1763 1821 1283 612 993
3.7	1283 1306 382 380 1180 1065 419 1131 820 380 1763 612	1283 700 380 1180 1065 419 1118 820 1763 1821 1283 612 993
4.6	1283 256 380 981 1065 419 1498 1289	1283 256 380 981 1065 419 121
4.2	419 256 380 981 893 419 63 1188	1283 256 380 981 1065 419 121
2.4	419 256 380 981 893 419 1009 1188	1096 380 989 256 981 1065 419 121
4.5	1283 788 326 620 380 275 279	1283 788 326 620 380 275 1019 1932
4.5	1283 788 326 620 380 275 279	279 1497 999 104 1663 1283 620
3.3	1283 788 326 620 380 275 279	1283 749 380 275 279
4.3	1283 788 326 620 380 275 279	1283 620 380 275 279
4.9	1165 1497 999 2156 385 1660 820 1294 1283 1631	64 1497 999 2156 385 1660 820 1294 1283 1631
2.7	64 1497 999 2156 385 1660 820 1294 1283 1631	1283 1747 620 1110 2113 2020 380 1819 1824 1171 1642 2173 1165
2.9	1283 1747 749 1110 2113 2020 380 1819 1824 1171 1642 2173 1165	64 1497 737 2156 385 1660 820 1294 1283 1631
4.7	210 1497 1203 1065 1283 1142	210 1497 981 1065 1283 1142
3.0	210 1497 1203 1065 1283 1142	1096 380 989 256 1203 1065 1283 1142
2.2	1283 1376 380 737 1203	210 1497 1203 1065 1283 1142
2.7	1283 1376 380 1203	1096 380 989 256 1203 1065 1283 1142
4.8	1237 948 584 1497 126 1347 58 385 1921 1070 419 612	1237 948 584 1497 126 1347 58 385 1921 1070 1283 1794 1070 612
4.2	1642 584 1497 1933 1622 1065 1283 1142 374 612 820 1283 891	1642 584 1497 2230 1381 1065 1283 1142 374 612 820 1283 891
3.9	1642 584 1497 2230 1381 1065 1283 1142 374 612 820 1283 891	1642 584 1497 737 2230 1381 1065 1283 1142 374 612 820 1283 891
3.3	1237 948 584 1497 126 1347 58 385 1921 1070 1283 1794 1070 612	1642 584 1497 1933 1622 1065 1283 1142 374 612 820 1283 891
3.9	1237 948 584 1497 126 1347 58 385 1921 1070 1283 1794 1070 612	1642 584 1497 737 2230 1381 1065 1283 1142 374 612 820 1283 891
4.1	1237 948 584 1497 126 1347 58 385 1921 1070 419 612	1642 584 1497 2230 1381 1065 1283 1142 374 612 820 1283 891
3.7	1237 948 584 1497 126 1347 58 385 1921 1070 1283 1794 1070 612	1642 584 1497 2230 1381 1065 1283 1142 374 612 820 1283 891
2.5	1283 700 380 1933 1283 1198 1065 1283 1952	1283 700 380 1933 1283 1198 1065 1283 15
4.8	1283 700 380 1933 1283 1952 1198 1065 1124 1455 1390 1832	1283 700 380 1933 1283 1952 1198 1065 1283 1390 1832
4.4	1283 700 380 1933 1283 1952 1198 1065 1283 1390 1832	1283 700 380 1933 1283 1198 1065 1283 1952
3.6	1283 1179 380 1933 1283 1952 1198 1065 1124 1455 1390 1832	1283 700 380 1933 1283 1198 1065 1283 1952
4.3	1283 700 380 1933 1283 1952 1198 1065 1124 1455 1390 1832	1283 1601 380 1933 1283 1198 1065 1283 1952
4.6	1283 700 385 1207 1974 380 275 1283 966 1110 748 660 820 380 2043 1283 1943 906 1978	1283 1553 385 1207 1974 380 275 1283 966 1110 748 660 820 380 2043 1283 1943 906 1978
3.8	1283 700 385 1207 1974 380 275 1283 966 1110 748 660 820 380 2043 1283 1943 906 1978	1283 1601 385 1283 1160 603 380 275 1283 966 820 243 1283 1943 1978
4.3	1283 1553 385 1207 1974 380 275 1283 966 1110 748 660 820 380 2043 1283 1943 906 1978	1283 700 385 1283 1160 603 380 275 1283 966 820 243 1283 1943 1978
4.1	1283 1553 385 1207 1974 380 275 1283 966 1110 748 660 820 380 2043 1283 1943 906 1978	1283 1601 385 1283 1160 603 380 275 1283 966 820 243 1283 1943 1978
4.4	461 1497 1180 1126 744 1610 385 1283 1943 100	461 1497 1180 1126 1610 385 1283 1943 100
3.9	395 461 1497 1180 1126 1190 1610 385 1283 1893 100	395 461 1497 1180 1126 1190 1610 385 1283 709 100
3.4	461 1497 1180 1126 744 1610 385 1283 1943 100	395 461 1497 1180 1126 186 1610 385 1283 709 100
3.7	395 461 1497 1180 1126 1190 1610 385 1283 709 100	461 1497 1180 1126 1610 385 1283 1943 100
3.2	395 461 1497 1180 1126 1190 1610 385 1283 709 100	461 1497 1180 1126 744 1610 385 1283 1943 100
4.6	1283 620 380 126 2150 419 167 1070 1283 612 2018 2261 1070 1066 385 1921 1070 1283 1147	1283 620 380 126 2150 419 167 1070 1283 1066 612 2018 385 1921 1070 1283 1147
3.8	1283 620 385 1283 2051 1584 380 126 385 1921 1070 1283 612 2018	1283 620 380 126 1065 419 167 1070 1283 1066 612 2018 385 1921 1070 1283 1147
3.0	1283 620 380 126 2150 419 167 1070 1283 1066 612 2018 385 1921 1070 1283 1147	1283 620 385 1283 2051 1584 380 1294 385 1921 1070 1283 612 2018
3.4	1283 620 380 126 2150 419 167 1070 1283 1066 612 2018 385 1921 1070 1283 1147	1283 620 385 1283 2051 1584 380 126 1389 1283 612 2018
3.6	1237 1187 210 1283 1893 1218 785 820 1283 1019 785 1497 352 1594 893 513 2066	1237 210 1497 1210 893 513 1118 820 1045
4.2	1237 210 1497 126 893 513 1118 820 1045	1237 1187 210 1283 1893 1218 785 820 1283 1019 785 1497 981 893 513 2066
3.2	1096 380 989 256 1210 893 513 1118 820 1045	1237 1187 210 1283 1893 1218 785 820 1283 1019 785 1497 981 893 513 2066
4.7	1283 749 385 43 380 182 497 1283 130 1928	1283 749 385 43 380 182 497 1283 1928
4.7	419 1747 749 385 43 380 1738 1570 1065 1283 1928	419 1747 749 385 43 380 1175 1283 1928
2.8	1283 749 385 43 380 182 497 1283 130 1928	419 1747 749 385 43 380 1738 1570 1065 1283 775
4.5	1283 875 700 380 863 1824 1171 1283 861 385 1283 1626 793	1283 875 700 380 863 1824 1171 1283 1147 385 1283 1626 793
3.3	1283 875 700 380 863 1824 1171 1283 1147 385 1283 1626 793	1283 700 380 757 1669 419 1469 820 461 380 863 912 1881 1389
3.8	1096 380 989 700 1294 921 1824 1171 1283 118	1283 700 380 1294 921 1824 1171 1283 118
4.5	1283 875 256 380 126 2150 1283 1917 1669 1283 884	1283 875 256 380 126 2150 1283 1917 1669 612
4.7	1283 875 256 380 126 2150 1283 1917 1669 1283 884	1283 875 256 380 126 1065 1283 1917 1669 1283 884
3.8	1283 875 256 380 126 1821 1283 1917 1669 419 612	1283 802 256 380 126 1821 1283 1917 1669 419 612
4.9	1283 875 256 380 126 2150 1283 1917 1669 612	1283 875 256 380 126 1821 1283 1917 1669 419 612
4.4	1283 186 749 380 1300 820 981 1939 1070 419 1326	1283 186 749 380 1300 820 981 911
3.7	1283 186 749 380 1300 820 981 1939 1070 419 1326	1283 749 385 1283 802 1269 380 981
2.6	1283 186 749 380 1300 820 981 911	1283 1400 385 1283 802 1269 380 981
4.9	1283 1015 385 875 380 747 1283 351 1632 1070 372	1283 1015 2156 385 875 380 747 1283 351 1632 1070 372
4.0	1283 1015 385 802 380 747 1283 351 1632 1070 372	1283 1015 385 875 380 747 1283 351 1632 1070 372
4.1	1283 700 380 567 497 1283 513 1418	1283 700 380 567 497 1283 513 1341
3.7	1283 1015 2156 385 875 380 747 1283 351 1632 1070 372	1283 700 380 567 497 1283 513 1341
3.8	1283 700 380 567 497 1283 513 1341	1283 1015 385 802 380 747 1283 351 1632 1070 372
3.9	1283 367 380 1294 1866 820 1928 385 419 1118	1283 367 380 737 1294 1866 820 1928 385 419 1118
4.9	1283 367 380 1742 385 1283 1146 469 1165 820 2173 64 1497 1294 385 419 446	1283 367 380 1742 385 1283 1146 469 1165 820 2173 1165 1497 1294 385 419 446
2.6	1283 367 380 1294 1866 820 1928 385 419 1118	1283 367 380 1742 385 1283 1146 469 1165 820 2173 64 1497 1294 385 419 446
2.6	1283 367 380 1294 1866 820 1928 385 419 1118	1283 367 380 1742 385 1283 1146 469 1165 820 2173 1165 1497 1294 385 419 446
4.9	1237 56 1497 757 1939 820 1356 1497 999 1297 1663 785 1070 149	1237 56 1497 757 1939 820 785 380 541 1356
4.0	1237 56 1497 1819 555 820 785 380 757 893 1356	1237 56 1497 757 1939 820 1356 1497 999 1297 1663 785 1070 149
2.7	1237 1843 1497 1819 555 820 785 380 757 893 1356	1237 56 1497 757 1939 820 785 380 541 1356
3.2	1283 27 1065 1283 15 380 1569 1669 1283 1267 867	1096 380 989 27 1065 1283 15 1569 1669 1283 1267 867
4.9	1283 700 1065 1283 1978 380 184 1017 1283 867	1283 700 1065 1283 1978 380 644 1017 1283 867
4.5	1283 27 1065 1283 15 380 1569 1669 1283 1267 867	1283 700 1065 1283 1978 380 184 1017 1283 867
4.0	1283 27 1065 1283 15 380 1569 1669 1283 1267 867	1283 1179 1065 1283 1978 380 644 1017 1283 867
4.2	1283 27 1065 1283 15 380 1569 1669 1283 1267 867	1283 700 1065 1283 1978 380 644 1017 1283 867
3.9	1283 700 1065 1283 1978 380 644 1017 1283 867	1096 380 989 27 1065 1283 15 1569 1669 1283 1267 867
4.0	1283 700 1065 1283 1978 380 644 1017 1283 867	1283 27 1065 1283 15 380 1569 1669 1283 1267 867
4.6	1283 700 1110 1283 254 441 380 1180 1065 419 869	1283 1601 1110 1283 254 441 380 1180 1065 419 869
4.7	1283 1747 700 385 1283 802 1584 820 1745 820 875 441 380 1180 1110 1849 209	1283 1747 1601 385 1283 802 1584 820 1745 820 875 441 380 1180 1110 1849 209
4.7	1283 1747 1940 749 380 1819 50 419 460 820 380 1294 1110 1283 1102	1283 1747 1940 749 380 1819 50 461 820 380 1294 1110 1283 1102
4.2	1283 1747 857 749 380 1819 50 419 460 820 380 1294 1110 1283 1102	1283 1747 1940 749 380 1819 50 419 460 820 380 1294 1110 1283 1102
2.6	1283 1747 1940 749 380 1819 50 419 460 820 380 1294 1110 1283 1102	1283 749 385 43 84 380 541 1283 928 1351 820 380 1180 1065 419 2111 1070 1283 1179 1110 1399 2201
2.4	1283 749 385 43 84 380 541 1283 928 1351 820 380 1180 1065 419 2111 1070 1283 700 1110 1399 2201	1283 1747 1940 749 380 1819 50 461 820 380 1294 1110 1283 1102
2.7	1283 1747 857 749 380 1819 50 419 460 820 380 1294 1110 1283 1102	1283 749 385 43 84 380 541 1283 928 1351 820 380 1180 1065 419 2111 1070 1283 700 1110 1399 2201
4.4	1283 1747 700 1065 1283 948 32 380 126 1065 1283 106 79	1283 1747 700 1065 1283 948 32 380 126 2150 1283 106 79
4.1	1096 380 989 909 126 1065 1283 1907 2088	1283 909 380 126 1065 1283 1907 2088
4.0	1283 1747 700 1065 1283 948 32 380 126 2150 1283 106 79	1283 700 1065 1283 15 380 126 1065 1283 1907 2088
3.9	1096 380 989 909 126 1065 1283 1907 2088	1283 1747 700 1065 1283 948 32 380 126 2150 1283 106 79
4.0	1283 1747 700 1065 1283 948 32 380 126 2150 1283 79	1283 909 380 126 1065 1283 1907 2088
4.2	1283 909 380 126 1065 1283 1907 2088	1283 1747 700 1065 1283 948 32 380 126 2150 1283 106 79
5.0	1283 700 1110 989 1584 380 541 1283 547	1283 547 380 999 1297 1663 1283 700 1110 989 1584
3.3	1283 700 1110 1283 1584 380 541 1283 547	1283 700 1110 989 1584 380 541 1283 547
2.7	1283 700 1110 1283 1584 380 541 1283 547	1283 1048 700 380 1294 547 1065 1283 850
3.5	1283 1048 700 380 1294 547 1065 1283 1131	1283 700 1110 989 1584 380 541 1283 547
4.0	1283 700 1110 989 1584 380 541 1283 547	1283 1048 700 380 1294 547 385 1283 215
3.5	419 1601 380 737 644 1669 419 612	419 700 380 644 1669 419 612
4.3	419 700 380 644 1669 419 2171	419 1601 380 644 1669 419 612
4.5	419 700 380 644 1669 419 612	419 1601 380 644 1669 419 612
3.2	1237 461 1497 1180 1065 1283 1390 2172 1065 1283 1471 1923	1237 461 1497 1180 1065 1283 1390 2172 1065 1283 1702 1923
4.2	1237 1843 2156 385 802 820 875 1497 359 1065 1283 2172	1237 1843 2156 385 802 820 875 1497 1180 1065 1283 2172
3.6	1237 461 1497 1180 1065 1283 1390 2172 1065 1283 117 1923	1237 1843 2156 385 802 820 875 1497 1180 1065 1283 2172
3.9	1237 1843 2156 385 802 820 875 1497 1180 1065 1283 2172	1237 461 1497 1180 1065 1283 1390 2172 1065 1283 1702 1923
4.4	2183 461 1497 1819 385 419 1118 1110 350 210	2183 461 1497 1819 385 419 1118 1110 1642 210
4.3	2183 461 1497 1819 1110 350 210 385 419 130 1131 141 419 1078	2183 461 1497 1819 1110 350 210 385 419 1390 141 419 1078
3.5	2183 461 1497 981 1110 350 210 385 419 130 1131 141 419 1078	2183 461 1497 1819 1110 350 210 385 419 130 1131 141 419 1078
4.4	2183 461 1497 1819 1110 350 210 385 419 130 1131 141 419 1078	2183 461 1497 1819 385 419 1118 1110 1642 210
3.7	2183 461 1497 1819 385 419 1118 1110 989 210	2183 461 1497 1819 1110 350 210 385 419 130 1131 141 419 1078
4.2	1124 458 1179 380 1733 1283 1101 1070 280 482 1065 419 121	1283 1747 1179 380 1733 1283 1101 1070 280 482 1065 419 121
5.0	1283 1701 1377 380 999 1297 1663 1283 749 385 1745 820 471	1283 749 385 1745 820 471 380 541 1283 1701 1377
1.5	1283 700 385 1745 820 471 380 541 1283 1701 1377	1283 1747 1179 380 1733 1283 1101 1070 280 482 1065 419 121
2.3	1283 749 385 1745 820 471 380 541 1283 1701 1377	1283 749 380 1733 1283 1101 1070 280 482 1065 419 121
1.5	1124 458 1179 380 1733 1283 1101 1070 280 482 1065 419 121	1283 749 385 1745 820 471 380 541 1283 1701 1377
